Date,AGG,BND,TLT,IEF,SHY,LQD,HYG,TIP,MUB,EMB
2015-05-27 00:00:00-04:00,84.82083892822266,62.42866134643555,95.20928955078125,87.11080169677734,72.04942321777344,84.716796875,53.889801025390625,87.06031036376953,85.8931884765625,70.06861877441406
2015-05-28 00:00:00-04:00,84.78998565673828,62.436279296875,94.97657012939453,87.19241333007812,72.08340454101562,84.5380630493164,53.86604690551758,87.00636291503906,85.88525390625,69.87531280517578
2015-05-29 00:00:00-04:00,84.82083892822266,62.458988189697266,95.18595886230469,87.24137115478516,72.10038757324219,84.57379150390625,53.9432373046875,87.28387451171875,86.01174926757812,70.08111572265625
2015-06-01 00:00:00-04:00,84.58635711669922,62.25068283081055,94.16299438476562,86.85641479492188,72.05532836914062,84.09980010986328,54.03380584716797,86.7442398071289,85.9000473022461,69.6923599243164
2015-06-02 00:00:00-04:00,84.2546615600586,62.075927734375,92.84925842285156,86.25167846679688,72.04679870605469,83.66958618164062,53.93246841430664,86.38958740234375,85.59904479980469,69.5984878540039
2015-06-03 00:00:00-04:00,83.92295837402344,61.80229187011719,91.35665130615234,85.51615142822266,72.02136993408203,83.13172912597656,53.64043045043945,85.8575668334961,85.5197982788086,69.35433197021484
2015-06-04 00:00:00-04:00,84.10038757324219,61.95429229736328,92.54607391357422,85.93294525146484,72.0298843383789,83.56199645996094,53.467628479003906,86.0965805053711,85.69409942626953,69.27920532226562
2015-06-05 00:00:00-04:00,83.73013305664062,61.71107864379883,91.41881561279297,85.31183624267578,71.96187591552734,83.13890838623047,53.306678771972656,85.8575668334961,85.46439361572266,68.90985870361328
2015-06-08 00:00:00-04:00,83.85352325439453,61.787017822265625,91.31778717041016,85.4344482421875,72.00437927246094,83.08154296875,53.306678771972656,85.97321319580078,85.45643615722656,68.74081420898438
2015-06-09 00:00:00-04:00,83.61444854736328,61.604671478271484,90.59486389160156,85.15653991699219,71.97039031982422,82.70866394042969,53.21726989746094,85.78048706054688,85.26634216308594,68.48416137695312
2015-06-10 00:00:00-04:00,83.40620422363281,61.475433349609375,89.80193328857422,84.82964324951172,71.95335388183594,82.48637390136719,53.28879165649414,85.47205352783203,85.29010772705078,68.24005126953125
2015-06-11 00:00:00-04:00,83.85352325439453,61.76426696777344,91.69095611572266,85.49980926513672,71.97039031982422,83.21778106689453,53.39609146118164,85.8961181640625,85.49609375,68.42158508300781
2015-06-12 00:00:00-04:00,83.75325012207031,61.718658447265625,91.69095611572266,85.45072937011719,71.95335388183594,83.0743637084961,53.19940185546875,85.9424057006836,85.62283325195312,68.51548767089844
2015-06-15 00:00:00-04:00,83.85352325439453,61.72628402709961,91.83867645263672,85.65506744384766,71.98738861083984,83.06000518798828,52.94908905029297,86.219970703125,85.65452575683594,68.17744445800781
2015-06-16 00:00:00-04:00,83.9924087524414,61.88587951660156,92.56157684326172,85.98194885253906,72.01287841796875,83.26797485351562,53.2470817565918,86.72881317138672,85.80501556396484,68.16488647460938
2015-06-17 00:00:00-04:00,84.00012969970703,61.90869140625,91.8464584350586,86.03101348876953,72.06382751464844,83.2608413696289,53.19940185546875,86.82901763916016,85.7812728881836,68.46541595458984
2015-06-18 00:00:00-04:00,83.97697448730469,61.86305618286133,91.39556121826172,85.96564483642578,72.08084869384766,83.11023712158203,53.39609146118164,86.62086486816406,85.75749206542969,68.81595611572266
2015-06-19 00:00:00-04:00,84.23921966552734,62.037879943847656,92.56938934326172,86.42330169677734,72.09785461425781,83.5548095703125,53.42589569091797,86.82132720947266,85.90802764892578,68.9912338256836
2015-06-22 00:00:00-04:00,83.82270050048828,61.7414665222168,90.6803970336914,85.6959457397461,72.04679870605469,82.89508819580078,53.533145904541016,86.43579864501953,85.6466064453125,69.09141540527344
2015-06-23 00:00:00-04:00,83.62987518310547,61.59707260131836,90.13617706298828,85.4344482421875,72.0298843383789,82.70866394042969,53.497413635253906,86.24305725097656,85.62283325195312,69.06637573242188
2015-06-24 00:00:00-04:00,83.760986328125,61.71107864379883,90.91360473632812,85.68770599365234,72.06382751464844,82.93814849853516,53.35435104370117,86.39726257324219,85.85255432128906,69.12893676757812
2015-06-25 00:00:00-04:00,83.66841888427734,61.627437591552734,90.59486389160156,85.47523498535156,72.04679870605469,82.80184936523438,53.193443298339844,86.30474090576172,85.75749206542969,69.03506469726562
2015-06-26 00:00:00-04:00,83.46788024902344,61.51340866088867,89.57653045654297,85.0666732788086,72.00437927246094,82.42183685302734,53.03847122192383,85.91923522949219,85.65452575683594,68.81595611572266
2015-06-29 00:00:00-04:00,83.96154022216797,61.825077056884766,91.94750213623047,86.05555725097656,72.12335205078125,83.13890838623047,52.67491912841797,86.55142211914062,86.01885986328125,68.63440704345703
2015-06-30 00:00:00-04:00,83.90754699707031,61.76426696777344,91.31002807617188,85.81851196289062,72.12335205078125,82.98114013671875,52.925235748291016,86.38958740234375,85.71791076660156,68.80970001220703
2015-07-01 00:00:00-04:00,83.69576263427734,61.61423110961914,90.07755279541016,85.37000274658203,72.0621337890625,82.71508026123047,52.9341926574707,86.07345581054688,85.72820281982422,69.06229400634766
2015-07-02 00:00:00-04:00,83.81172943115234,61.76653289794922,90.37356567382812,85.67279815673828,72.17264556884766,83.03150939941406,53.13175964355469,86.45123291015625,85.8552017211914,69.10631561279297
2015-07-06 00:00:00-04:00,84.11315155029297,61.97981262207031,92.04864501953125,86.27849578857422,72.18964385986328,83.36227416992188,52.95813751220703,86.79048919677734,85.99017333984375,68.81725311279297
2015-07-07 00:00:00-04:00,84.22903442382812,62.04071807861328,92.91337585449219,86.5077133178711,72.18116760253906,83.70745086669922,53.000064849853516,87.07573699951172,85.97429656982422,68.7669677734375
2015-07-08 00:00:00-04:00,84.43000793457031,62.2159309387207,93.7158203125,86.85147094726562,72.2577133178711,83.8225326538086,52.736671447753906,87.18367004394531,86.2918472290039,68.63499450683594
2015-07-09 00:00:00-04:00,84.12088012695312,62.010257720947266,91.8694076538086,86.24581909179688,72.20668029785156,83.268798828125,52.85636901855469,86.62086486816406,86.1568832397461,68.79209899902344
2015-07-10 00:00:00-04:00,83.76538848876953,61.720863342285156,90.41254425048828,85.6482925415039,72.13858795166016,82.73664855957031,53.16172409057617,86.21224212646484,86.06163787841797,69.04975891113281
2015-07-13 00:00:00-04:00,83.6417007446289,61.5761604309082,90.1320571899414,85.4190902709961,72.10466766357422,82.55685424804688,53.2096061706543,85.91155242919922,86.02191162109375,68.94291687011719
2015-07-14 00:00:00-04:00,83.78079986572266,61.69038009643555,90.42813110351562,85.6891860961914,72.13858795166016,82.62879943847656,53.155731201171875,86.0503158569336,86.10128784179688,68.7166748046875
2015-07-15 00:00:00-04:00,84.0049057006836,61.865562438964844,91.38638305664062,86.01660919189453,72.16414642333984,82.84452819824219,53.155731201171875,86.2893295288086,86.05367279052734,68.7166748046875
2015-07-16 00:00:00-04:00,84.07451629638672,61.865562438964844,92.0174331665039,85.9838638305664,72.13013458251953,82.97396850585938,53.239532470703125,86.39726257324219,86.12516021728516,68.89886474609375
2015-07-17 00:00:00-04:00,84.08221435546875,61.87316131591797,92.49269104003906,85.99203491210938,72.11312866210938,83.03150939941406,53.095848083496094,86.3664321899414,86.2759780883789,68.9240493774414
2015-07-20 00:00:00-04:00,83.93534088134766,61.789390563964844,92.10316467285156,85.82013702392578,72.07063293457031,82.83733367919922,52.85041046142578,86.13509368896484,86.2918472290039,68.82979583740234
2015-07-21 00:00:00-04:00,84.07451629638672,61.903629302978516,92.60175323486328,86.05753326416016,72.0791244506836,83.00993347167969,52.754634857177734,86.33561706542969,86.3633041381836,68.8738021850586
2015-07-22 00:00:00-04:00,84.11315155029297,61.926475524902344,93.17830657958984,86.16389465332031,72.07063293457031,83.11780548095703,52.41337585449219,86.37413024902344,86.42680358886719,68.91780090332031
2015-07-23 00:00:00-04:00,84.35272979736328,62.0711555480957,94.33910369873047,86.5158462524414,72.0791244506836,83.36227416992188,52.38344192504883,86.52063751220703,86.52996826171875,68.73554229736328
2015-07-24 00:00:00-04:00,84.33727264404297,62.10924530029297,94.57286071777344,86.59771728515625,72.09613800048828,83.32633972167969,52.233760833740234,86.4281234741211,86.60145568847656,68.48416900634766
2015-07-27 00:00:00-04:00,84.44548034667969,62.23115921020508,95.0792465209961,86.88420867919922,72.14716339111328,83.33350372314453,52.01228332519531,86.60547637939453,86.66496276855469,68.21393585205078
2015-07-28 00:00:00-04:00,84.3604965209961,62.124473571777344,94.38584899902344,86.63867950439453,72.13013458251953,83.268798828125,52.293643951416016,86.39726257324219,86.58558654785156,68.33338928222656
2015-07-29 00:00:00-04:00,84.29086303710938,62.0711555480957,94.0352783203125,86.5158462524414,72.11312866210938,83.19689178466797,52.598968505859375,86.38958740234375,86.49828338623047,68.6852798461914
2015-07-30 00:00:00-04:00,84.29862213134766,62.09402084350586,94.7597885131836,86.61412811279297,72.0791244506836,83.24002075195312,52.754634857177734,86.51290130615234,86.50621032714844,68.90522766113281
2015-07-31 00:00:00-04:00,84.63101196289062,62.307273864746094,95.4609603881836,87.12158966064453,72.15565490722656,83.67153930664062,52.664798736572266,86.85220336914062,86.68085479736328,68.91151428222656
2015-08-03 00:00:00-04:00,84.71851348876953,62.451541900634766,96.46589660644531,87.38719177246094,72.17951202392578,83.86621856689453,52.56620788574219,86.77503967285156,86.79219818115234,68.60806274414062
2015-08-04 00:00:00-04:00,84.4706802368164,62.23784255981445,95.70069885253906,86.9363021850586,72.06888580322266,83.44072723388672,52.596248626708984,86.2893295288086,86.60922241210938,68.70899200439453
2015-08-05 00:00:00-04:00,84.31576538085938,62.13866424560547,94.98240661621094,86.60021209716797,72.077392578125,83.1162338256836,52.52410125732422,86.01947784423828,86.5694580078125,68.63960266113281
2015-08-06 00:00:00-04:00,84.41642761230469,62.17679977416992,95.82560729980469,86.90355682373047,72.09441375732422,83.27485656738281,52.30759048461914,86.17366790771484,86.60922241210938,68.39363098144531
2015-08-07 00:00:00-04:00,84.56356811523438,62.306514739990234,97.08265686035156,87.24784088134766,72.06037902832031,83.56334686279297,52.14524841308594,86.41268920898438,86.6251220703125,68.42511749267578
2015-08-10 00:00:00-04:00,84.45515441894531,62.17679977416992,95.88033294677734,86.88711547851562,72.06037902832031,83.2315902709961,52.29556655883789,86.2893295288086,86.40241241455078,68.43778228759766
2015-08-11 00:00:00-04:00,84.73397064208984,62.41337966918945,97.4028091430664,87.4609603881836,72.1539535522461,83.57777404785156,52.055023193359375,86.64401245117188,86.78426361083984,68.45670318603516
2015-08-12 00:00:00-04:00,84.67973327636719,62.39048767089844,96.8718490600586,87.42818450927734,72.1539535522461,83.44792938232422,51.98287582397461,86.44352722167969,86.56149291992188,68.49451446533203
2015-08-13 00:00:00-04:00,84.50163269042969,62.260746002197266,96.5595474243164,87.1986312866211,72.09441375732422,83.15948486328125,51.91670227050781,86.21224212646484,86.64900970458984,68.43778228759766
2015-08-14 00:00:00-04:00,84.46293640136719,62.23784255981445,96.78598022460938,87.10845947265625,72.06037902832031,83.23883056640625,51.94676208496094,86.11970520019531,86.65695190429688,68.47559356689453
2015-08-17 00:00:00-04:00,84.6100845336914,62.35234069824219,97.2231674194336,87.26422119140625,72.10293579101562,83.50563049316406,51.94676208496094,86.11202239990234,86.66494750976562,68.51971435546875
2015-08-18 00:00:00-04:00,84.45515441894531,62.23784255981445,96.45806121826172,87.12484741210938,72.09441375732422,83.18830108642578,51.8806037902832,85.90385437011719,86.53763580322266,68.27371978759766
2015-08-19 00:00:00-04:00,84.71851348876953,62.45917510986328,97.41061401367188,87.65769958496094,72.16248321533203,83.59219360351562,51.832523345947266,86.19682312011719,86.7365493774414,68.09081268310547
2015-08-20 00:00:00-04:00,84.85014343261719,62.51261520385742,98.39437103271484,87.89541625976562,72.1369400024414,83.64266967773438,51.57994079589844,86.43579864501953,86.71263122558594,67.84478759765625
2015-08-21 00:00:00-04:00,84.99724578857422,62.61183547973633,98.69112396240234,88.24793243408203,72.2135009765625,83.6643295288086,51.39349365234375,86.46666717529297,86.9035873413086,67.55459594726562
2015-08-24 00:00:00-04:00,84.96630096435547,62.59653091430664,98.65990447998047,88.39553833007812,72.2475357055664,83.43351745605469,50.972564697265625,86.1659927368164,86.64105224609375,66.57682037353516
2015-08-25 00:00:00-04:00,84.7649154663086,62.39048767089844,97.07490539550781,87.91185760498047,72.2135009765625,83.0080337524414,51.07477951049805,85.95780944824219,86.4979019165039,67.09408569335938
2015-08-26 00:00:00-04:00,84.36996459960938,62.12338638305664,95.20096588134766,87.37076568603516,72.17091369628906,82.9575424194336,51.501747131347656,85.44126892089844,86.41829681396484,67.08148956298828
2015-08-27 00:00:00-04:00,84.48613739013672,62.20732498168945,95.25567626953125,87.32157897949219,72.17951202392578,83.036865234375,51.88663864135742,85.8575668334961,86.63309478759766,68.05294799804688
2015-08-28 00:00:00-04:00,84.40874481201172,62.23784255981445,95.5367202758789,87.33799743652344,72.14543914794922,83.18830108642578,51.93475341796875,86.10430145263672,86.64900970458984,68.09709930419922
2015-08-31 00:00:00-04:00,84.34674835205078,62.15388107299805,94.80281066894531,87.19043731689453,72.11992645263672,82.97917938232422,51.862579345703125,86.02719116210938,86.58539581298828,68.13494873046875
2015-09-01 00:00:00-04:00,84.59659576416016,62.305301666259766,95.48591613769531,87.58207702636719,72.14546203613281,83.4819107055664,51.69523239135742,85.8709945678711,86.85478973388672,68.18627166748047
2015-09-02 00:00:00-04:00,84.48799133300781,62.25941467285156,94.66429901123047,87.34397888183594,72.1624984741211,83.35894012451172,51.90666961669922,85.60042572021484,86.72728729248047,67.88851165771484
2015-09-03 00:00:00-04:00,84.61217498779297,62.305301666259766,95.1259536743164,87.55744934082031,72.1624984741211,83.7567138671875,51.97916030883789,85.60819244384766,86.79901123046875,68.24325561523438
2015-09-04 00:00:00-04:00,84.79060363769531,62.45827102661133,95.9945068359375,87.82839965820312,72.17095947265625,83.94477844238281,51.924827575683594,85.74732971191406,86.89466094970703,68.19259643554688
2015-09-08 00:00:00-04:00,84.58883666992188,62.305301666259766,94.5782241821289,87.4424819946289,72.14546203613281,83.55419158935547,52.20873260498047,85.36075592041016,86.65552520751953,68.16729736328125
2015-09-09 00:00:00-04:00,84.61991119384766,62.290000915527344,95.03206634521484,87.47534942626953,72.12845611572266,83.73499298095703,52.14228057861328,85.55408477783203,86.67147064208984,68.39535522460938
2015-09-10 00:00:00-04:00,84.52680206298828,62.16002655029297,94.39044189453125,87.2783203125,72.15398406982422,83.56867980957031,52.26908874511719,85.57721710205078,86.57582092285156,68.29397583007812
2015-09-11 00:00:00-04:00,84.62764739990234,62.290000915527344,94.985107421875,87.50818634033203,72.17952728271484,83.62653350830078,52.251007080078125,85.81690216064453,86.60770416259766,68.30664825439453
2015-09-14 00:00:00-04:00,84.65093994140625,62.305301666259766,95.13378143310547,87.59027862548828,72.1624984741211,83.6192855834961,52.160377502441406,85.65454864501953,86.57582092285156,68.3509750366211
2015-09-15 00:00:00-04:00,84.27069854736328,62.04530334472656,93.31057739257812,86.90064239501953,72.06037139892578,82.99005889892578,52.14830017089844,85.07472229003906,86.240966796875,68.26863098144531
2015-09-16 00:00:00-04:00,84.20088195800781,62.00705337524414,92.9585189819336,86.87599182128906,72.05183410644531,83.14192962646484,51.9610595703125,85.05149841308594,86.24896240234375,68.54737854003906
2015-09-17 00:00:00-04:00,84.7285385131836,62.35887145996094,94.09302520751953,87.59851837158203,72.21353149414062,83.82905578613281,52.00333023071289,85.7164077758789,86.65552520751953,68.94651794433594
2015-09-18 00:00:00-04:00,84.79837799072266,62.53472137451172,95.54065704345703,88.00906372070312,72.24760437011719,84.08221435546875,51.85835266113281,85.98700714111328,86.85478973388672,69.12384033203125
2015-09-21 00:00:00-04:00,84.57337188720703,62.305301666259766,93.98351287841797,87.50818634033203,72.20504760742188,83.65546417236328,51.76171112060547,85.4458236694336,86.75917053222656,68.73744201660156
2015-09-22 00:00:00-04:00,84.77510070800781,62.42003631591797,95.29029846191406,87.94334411621094,72.24760437011719,84.01709747314453,51.38717269897461,85.65454864501953,86.998291015625,68.18627166748047
2015-09-23 00:00:00-04:00,84.70526885986328,62.42003631591797,95.28246307373047,87.84480285644531,72.22203826904297,83.9664535522461,51.29658508300781,85.59269714355469,86.98234558105469,68.0468978881836
2015-09-24 00:00:00-04:00,84.81392669677734,62.44303894042969,95.93192291259766,87.97618865966797,72.2646255493164,83.98095703125,51.042903900146484,85.60042572021484,87.0142593383789,67.8188247680664
2015-09-25 00:00:00-04:00,84.66645812988281,62.32823944091797,95.10245513916016,87.74628448486328,72.2305679321289,83.7277603149414,50.78313446044922,85.14430236816406,86.9743881225586,67.66043853759766
2015-09-28 00:00:00-04:00,84.86824798583984,62.488861083984375,96.73005676269531,88.2471694946289,72.28164672851562,83.8724365234375,50.0039176940918,85.16747283935547,87.2055435180664,67.07762145996094
2015-09-29 00:00:00-04:00,85.00009155273438,62.53472137451172,97.00387573242188,88.55094146728516,72.31568908691406,83.98095703125,49.99787902832031,85.40714263916016,87.35706329345703,66.92555236816406
2015-09-30 00:00:00-04:00,85.03115844726562,62.65712356567383,96.66744232177734,88.56737518310547,72.33267211914062,83.9664535522461,50.31195831298828,85.57721710205078,87.33314514160156,67.40702056884766
2015-10-01 00:00:00-04:00,85.09722900390625,62.69080352783203,97.0798568725586,88.63642120361328,72.33267211914062,83.9476318359375,49.98905944824219,85.8882064819336,87.31952667236328,67.2161636352539
2015-10-02 00:00:00-04:00,85.35380554199219,62.92839050292969,97.6679458618164,89.06401824951172,72.43489074707031,84.31758117675781,50.03762435913086,86.38329315185547,87.6071548461914,67.9797592163086
2015-10-05 00:00:00-04:00,85.0350341796875,62.68316650390625,96.34281158447266,88.5706558227539,72.3838119506836,84.09268951416016,50.63853454589844,86.12027740478516,87.47136688232422,68.31703186035156
2015-10-06 00:00:00-04:00,85.24494934082031,62.76746368408203,96.75838470458984,88.75153350830078,72.37529754638672,84.25955200195312,50.917724609375,86.36784362792969,87.52726745605469,68.53333282470703
2015-10-07 00:00:00-04:00,85.18277740478516,62.76746368408203,96.43689727783203,88.52953338623047,72.35823059082031,84.55691528320312,51.439693450927734,86.35234832763672,87.41542053222656,68.74970245361328
2015-10-08 00:00:00-04:00,85.06616973876953,62.667842864990234,95.62928009033203,88.29927062988281,72.34121704101562,84.22325134277344,51.652130126953125,86.32139587402344,87.32750701904297,68.78153991699219
2015-10-09 00:00:00-04:00,84.99617767333984,62.66018295288086,95.88018798828125,88.34864807128906,72.34121704101562,84.25955200195312,51.65818786621094,86.08158874511719,87.3355484008789,69.06786346435547
2015-10-12 00:00:00-04:00,85.21385955810547,62.76746368408203,96.60941314697266,88.6446304321289,72.32417297363281,84.60044860839844,51.56108474731445,86.23631286621094,87.49534606933594,69.15694427490234
2015-10-13 00:00:00-04:00,85.22160339355469,62.80574417114258,96.77407836914062,88.72688293457031,72.3497314453125,84.53515625,51.439693450927734,86.18988800048828,87.43941497802734,68.6733627319336
2015-10-14 00:00:00-04:00,85.54039764404297,63.03568649291992,97.62091064453125,89.21202087402344,72.45188903808594,84.86882781982422,51.403255462646484,86.48384857177734,87.55924224853516,68.98519134521484
2015-10-15 00:00:00-04:00,85.42375946044922,62.91301727294922,97.14261627197266,88.90778350830078,72.40935516357422,84.83259582519531,51.5246467590332,86.32139587402344,87.4234390258789,69.32878875732422
2015-10-16 00:00:00-04:00,85.33830261230469,62.89005661010742,97.17398071289062,88.83379364013672,72.37529754638672,84.86164093017578,51.761356353759766,86.08935546875,87.44742584228516,69.70420837402344
2015-10-19 00:00:00-04:00,85.42375946044922,62.89005661010742,96.90737915039062,88.7927017211914,72.40079498291016,84.85432434082031,51.900970458984375,85.94233703613281,87.519287109375,69.71056365966797
2015-10-20 00:00:00-04:00,85.25276184082031,62.790428161621094,96.31147003173828,88.48844146728516,72.35823059082031,84.69477081298828,51.949554443359375,85.841796875,87.49534606933594,69.32878875732422
2015-10-21 00:00:00-04:00,85.45487976074219,62.90538787841797,97.26807403564453,88.7927017211914,72.3838119506836,85.11544799804688,51.894920349121094,85.89595794677734,87.5991439819336,69.08695220947266
2015-10-22 00:00:00-04:00,85.47039031982422,63.01267623901367,97.4327163696289,88.88314819335938,72.40935516357422,85.29679107666016,51.91313171386719,86.18988800048828,87.62313842773438,69.37968444824219
2015-10-23 00:00:00-04:00,85.32267761230469,62.85174560546875,96.60160827636719,88.38154602050781,72.3497314453125,84.98489379882812,52.095184326171875,86.06613159179688,87.49534606933594,69.51966094970703
2015-10-26 00:00:00-04:00,85.361572265625,62.92070007324219,97.24455261230469,88.61175537109375,72.3497314453125,85.13723754882812,52.04058837890625,86.04290771484375,87.58318328857422,69.5578384399414
2015-10-27 00:00:00-04:00,85.48597717285156,62.936065673828125,97.48763275146484,88.83379364013672,72.37529754638672,85.15900421142578,51.870635986328125,86.23631286621094,87.65511322021484,69.36697387695312
2015-10-28 00:00:00-04:00,85.22941589355469,62.75977325439453,97.09557342529297,88.37328338623047,72.28162384033203,84.82532501220703,52.01023864746094,85.80313110351562,87.5512466430664,69.0805892944336
2015-10-29 00:00:00-04:00,84.86402130126953,62.53756332397461,95.55087280273438,87.83053588867188,72.23052978515625,84.2304916381836,51.87667465209961,85.57103729248047,87.4873275756836,69.18241119384766
2015-10-30 00:00:00-04:00,85.08946990966797,62.675498962402344,96.27224731445312,88.00325775146484,72.23052978515625,84.44810485839844,51.93738555908203,85.83406066894531,87.64710235595703,69.04244232177734
2015-11-02 00:00:00-05:00,84.9219741821289,62.55187225341797,95.8298568725586,87.75045013427734,72.18879699707031,84.08512878417969,52.098388671875,85.7953872680664,87.59506225585938,69.09351348876953
2015-11-03 00:00:00-05:00,84.76628875732422,62.444339752197266,95.04405975341797,87.51983642578125,72.18023681640625,84.09239196777344,52.153263092041016,85.64840698242188,87.45893859863281,69.47691345214844
2015-11-04 00:00:00-05:00,84.76628875732422,62.48275375366211,95.15403747558594,87.4292221069336,72.10359191894531,83.9978256225586,52.00079345703125,85.53238677978516,87.49101257324219,69.464111328125
2015-11-05 00:00:00-05:00,84.72727966308594,62.367576599121094,94.90259552001953,87.37157440185547,72.10359191894531,84.0196533203125,51.79958724975586,85.26162719726562,87.48298645019531,69.54717254638672
